"","CityName","Population","CityRank","IsMetroCity","IsTouristDestination","IsWeekend","IsNewYearEve","Date","HotelName","RoomRent","StarRating","Airport","HotelAddress","HotelPincode","HotelDescription","FreeWifi","FreeBreakfast","HotelCapacity","HasSwimmingPool"
"9362","Chandigarh",960787,23,0,0,0,0,"Dec 21 2016","Treebo Ocean",1746,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9363","Chandigarh",960787,23,0,0,1,0,"Dec 24 2016","Treebo Ocean",1746,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9364","Chandigarh",960787,23,0,0,1,0,"Dec 25 2016","Treebo Ocean",1746,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9365","Chandigarh",960787,23,0,0,0,0,"Dec 28 2016","Treebo Ocean",1746,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9366","Chandigarh",960787,23,0,0,1,1,"Dec 31 2016","Treebo Ocean",2033,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9367","Chandigarh",960787,23,0,0,0,0,"Jan 04 2017","Treebo Ocean",1746,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9368","Chandigarh",960787,23,0,0,1,0,"Jan 08 2017","Treebo Ocean",1746,3,9.2,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",160055,"3-star Mohali hotel with restaurant",1,0,20,0
"9369","Chandigarh",960787,23,0,0,1,0,"Dec 18 2016","Treebo Western Court Panchkula",2191,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9370","Chandigarh",960787,23,0,0,0,0,"Dec 21 2016","Treebo Western Court Panchkula",2191,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9371","Chandigarh",960787,23,0,0,1,0,"Dec 24 2016","Treebo Western Court Panchkula",2191,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9372","Chandigarh",960787,23,0,0,1,0,"Dec 25 2016","Treebo Western Court Panchkula",2921,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9373","Chandigarh",960787,23,0,0,0,0,"Dec 28 2016","Treebo Western Court Panchkula",2921,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9374","Chandigarh",960787,23,0,0,1,1,"Dec 31 2016","Treebo Western Court Panchkula",2921,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9375","Chandigarh",960787,23,0,0,0,0,"Jan 04 2017","Treebo Western Court Panchkula",2921,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9376","Chandigarh",960787,23,0,0,1,0,"Jan 08 2017","Treebo Western Court Panchkula",2921,3,6.2,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",134110,"3-star hotel in Panchkula with restaurant, bar/lounge",1,0,42,0
"9377","Chandigarh",960787,23,0,0,1,0,"Dec 18 2016","Velvet Clarks Exotica, Chandigarh",7300,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9378","Chandigarh",960787,23,0,0,0,0,"Dec 21 2016","Velvet Clarks Exotica, Chandigarh",3600,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9379","Chandigarh",960787,23,0,0,1,0,"Dec 24 2016","Velvet Clarks Exotica, Chandigarh",4000,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9380","Chandigarh",960787,23,0,0,1,0,"Dec 25 2016","Velvet Clarks Exotica, Chandigarh",4000,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9381","Chandigarh",960787,23,0,0,0,0,"Dec 28 2016","Velvet Clarks Exotica, Chandigarh",4000,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9382","Chandigarh",960787,23,0,0,1,1,"Dec 31 2016","Velvet Clarks Exotica, Chandigarh",7500,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9383","Chandigarh",960787,23,0,0,0,0,"Jan 04 2017","Velvet Clarks Exotica, Chandigarh",2890,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9384","Chandigarh",960787,23,0,0,1,0,"Jan 08 2017","Velvet Clarks Exotica, Chandigarh",2890,3.5,2.9,"NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",140603,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge",1,0,88,0
"9385","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Anantya Resorts",15000,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9386","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Anantya Resorts",15000,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9387","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Anantya Resorts",15000,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9388","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Anantya Resorts",15000,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9389","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Anantya Resorts",15000,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9390","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Anantya Resorts",15000,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9391","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Anantya Resorts",7650,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9392","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Anantya Resorts",7650,3.5,36,"State Highway 45, Kaliel Village,Kanyakumari District,Chittar Lake,Tamil Nadu,India",629103,"Lakefront hotel in Chittar Lake with outdoor pool, restaurant",1,0,21,1
"9393","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Beach and Lake Ayurvedic Resort",3658,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9394","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Beach and Lake Ayurvedic Resort",3658,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9395","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Beach and Lake Ayurvedic Resort",4526,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9396","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Beach and Lake Ayurvedic Resort",4526,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9397","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Beach and Lake Ayurvedic Resort",4526,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9398","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Beach and Lake Ayurvedic Resort",4526,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9399","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Beach and Lake Ayurvedic Resort",4526,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9400","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Beach and Lake Ayurvedic Resort",3658,3,6.9,"Pozhikkara Beach, Pachalloor PO, Thiruvananthapuram, Kerala",695027,"Beach resort in Thiruvananthapuram with spa, outdoor pool",1,1,19,1
"9401","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Beach Florra Inn",1482,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9402","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 21 2016","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9403","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9404","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9405","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 28 2016","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9406","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9407","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 04 2017","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9408","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Beach Florra Inn",4024,3,12,"Light House Beach, Kovalam, Vizhinjam P.O Trivandrum",695527,"3-star beachfront hotel in Thiruvananthapuram with restaurant",1,0,16,0
"9409","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Biverah Hotel & Suites",2500,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9410","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Biverah Hotel & Suites",2500,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9411","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Biverah Hotel & Suites",2500,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9412","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Biverah Hotel & Suites",2500,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9413","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Biverah Hotel & Suites",2700,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9414","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Biverah Hotel & Suites",2700,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9415","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Biverah Hotel & Suites",2700,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9416","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Biverah Hotel & Suites",2700,4,4.6,"Kumarapuram, Medical College P.O, Thiruvananthapuram, Kerala",695011,"3.5-star Thiruvananthapuram hotel with restaurant",0,0,44,0
"9417","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Classic Sarovar Portico",3000,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9418","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Classic Sarovar Portico",3000,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9419","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Classic Sarovar Portico",3000,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9420","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Classic Sarovar Portico",3000,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9421","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Classic Sarovar Portico",3750,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9422","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Classic Sarovar Portico",3000,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9423","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Classic Sarovar Portico",3750,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9424","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Classic Sarovar Portico",3750,4,3.6,"Manjalikulam Road, Thampanoor, Thiruvananthapuram, Kerala",695001,"3.5-star hotel in Thiruvananthapuram with 2 restaurants, outdoor pool",1,1,60,1
"9425","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9426","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9427","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9428","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9429","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9430","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9431","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Country Spa Wellness Beach Resort",2702,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9432","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Country Spa Wellness Beach Resort",3336,3,10,"Ashok Beach,Kovalam,Thiruvananthapuram,Kerala,India",695527,"3-star resort in Kovalam with 2 outdoor pools, restaurant",1,0,48,1
"9433","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Estuary Island",4888,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9434","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Estuary Island",7000,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9435","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Estuary Island",7000,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9436","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Estuary Island",7750,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9437","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Estuary Island",9000,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9438","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Estuary Island",9000,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9439","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Estuary Island",7000,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9440","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Estuary Island",7000,4,25,"Poovar P.O, Trivandrum, Poovar, Kerala",695525,"Waterfront resort in Poovar with 3 restaurants, spa",1,0,80,1
"9441","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Fortune Hotel The South Park",4500,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9442","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Fortune Hotel The South Park",4500,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9443","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9444","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9445","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9446","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9447","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Fortune Hotel The South Park",4080,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9448","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Fortune Hotel The South Park",4080,4,4.5,"M G Road, Palayam",695034,"Abc",1,1,76,1
"9449","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Fortune Hotel The South Park",4500,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9450","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9451","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9452","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9453","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9454","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Fortune Hotel The South Park",3825,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9455","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Fortune Hotel The South Park",4080,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9456","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Fortune Hotel The South Park",4080,4,4.5,"M G Road, Palayam, Thiruvananthapuram, Kerala",695034,"4-star hotel in Thiruvananthapuram with outdoor pool, restaurant",1,1,76,1
"9457","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","God's Own Country Ayurveda Resorts",5886,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9458","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","God's Own Country Ayurveda Resorts",5886,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9459","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","God's Own Country Ayurveda Resorts",5886,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9460","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","God's Own Country Ayurveda Resorts",5886,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9461","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","God's Own Country Ayurveda Resorts",5886,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9462","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","God's Own Country Ayurveda Resorts",5886,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9463","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","God's Own Country Ayurveda Resorts",4905,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9464","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","God's Own Country Ayurveda Resorts",4905,3,16,"Chowara Beach, Trivandrum, Chowara",695501,"Abc",1,0,25,1
"9465","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 18 2016","Hill and Sea View Beach Resort",2502,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9466","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 21 2016","Hill and Sea View Beach Resort",3002,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9467","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 24 2016","Hill and Sea View Beach Resort",3002,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9468","Thiruvanthipuram",744983,24,0,1,1,0,"Dec 25 2016","Hill and Sea View Beach Resort",3544,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9469","Thiruvanthipuram",744983,24,0,1,0,0,"Dec 28 2016","Hill and Sea View Beach Resort",3544,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9470","Thiruvanthipuram",744983,24,0,1,1,1,"Dec 31 2016","Hill and Sea View Beach Resort",3544,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9471","Thiruvanthipuram",744983,24,0,1,0,0,"Jan 04 2017","Hill and Sea View Beach Resort",3002,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
"9472","Thiruvanthipuram",744983,24,0,1,1,0,"Jan 08 2017","Hill and Sea View Beach Resort",3002,3,11,"Mottavilla Avaduthura, Vizhinjam PO",695521,"Abc",0,1,44,1
